arch,encoder,normalization,train_dataset_length,test_dataset_length,val_loss,val_dice,val_iou,val_train_loss
segformer,mobileone_s0,zscore,2616,1243,0.023774725418726668,0.9740296653078528,0.9504858409792593,0.017439042682266745
segformer,mobileone_s1,zscore,2616,1243,0.01958749660875945,0.9781587682035021,0.9577782854186079,0.013480023563546143
segformer,mobileone_s2,zscore,2616,1243,0.018956468501281853,0.978621575684674,0.9584895661063283,0.013417162869797751
segformer,mobileone_s3,zscore,2616,1243,0.020316522865168815,0.9772539591463171,0.9560297369861066,0.012912138732611586
segformer,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
segformer,resnet18,zscore,2616,1243,0.017804062283168564,0.9796955341882314,0.9606096424216334,0.012989483773708344
segformer,resnet34,zscore,2616,1243,0.018676826513086896,0.9788276376210195,0.9596066747283322,0.014572964434366707
segformer,vgg11_bn,zscore,2616,1243,0.0199433632407784,0.9773087290535986,0.9561057639332999,0.01546635381900207
segformer,vgg13_bn,zscore,2616,1243,0.021201649682232187,0.9752696298919947,0.9523716318156579,0.016608196646772575
segformer,vgg19_bn,zscore,2616,1243,0.016855213061358693,0.9807857680685177,0.9627672925843218,0.01574929664053866
unet++,efficientnet-b0,zscore,2616,1243,0.01390077445239476,0.9847482618361064,0.9704072596273016,0.011750166518015599
unet++,efficientnet-b1,zscore,2616,1243,0.015978995880691974,0.9824326746135782,0.9658427510833126,0.012506848548621578
unet++,efficientnet-b2,zscore,2616,1243,0.013905324810577897,0.9844788438546879,0.9697577107460961,0.012176852704621054
unet++,efficientnet-b3,zscore,2616,1243,0.014094494032948515,0.9843262068609604,0.969564163962968,0.012696501064122817
